Dissimilarność,Korelacja,Kontrast,Energia,Homogeniczność,ASM,Kategoria
2.1300625,0.47006431583818903,16.4190625,0.2041913165391712,0.47487325410385756,0.04169409375000001,cegla
1.9091710758377427,0.6002114663142618,12.789493575207862,0.20888418946874812,0.49955363744874276,0.04363260461001586,cegla
1.656948678861789,0.7801996445261977,7.3110391260162615,0.20572951964341946,0.4893564511297845,0.042324635252712114,cegla
2.2898673257023927,0.35519390772500053,19.107895421436,0.20250088720241008,0.46166698021916885,0.04100660931776321,cegla
2.374364837398374,0.25786641360742035,20.7817581300813,0.2025290082792019,0.4612309083826883,0.04101799919455703,cegla
2.2315946930280957,0.37701487990972565,18.57745837669095,0.2048754911033563,0.47447428635413447,0.04197396685484142,cegla
1.176058070866142,0.914841877662076,3.234005905511811,0.17486592851525512,0.571280649474585,0.030578092955502317,cegla
1.9856779713559425,0.7626747913479709,9.01326802653605,0.14585990705593102,0.4314146023520735,0.021275112486364836,cegla
1.6919906496062995,0.8146024798213786,7.047920767716537,0.15544253562616855,0.48253969410598513,0.024162381881892677,cegla
1.8984437968875936,0.7755708850122017,8.525017050034101,0.14912838156772104,0.4472457513604893,0.0222392741890078,cegla
2.0546250000000006,0.7742279283761234,8.53425,0.13983008662301544,0.40148915740333624,0.019552453125000004,cegla
2.5789241622574957,0.5773559380754814,15.820672713529856,0.1360443462064349,0.3669098876387633,0.01850806413473632,cegla
2.656125,0.5102864851269177,17.760375000000003,0.13547314367154104,0.3643603597311638,0.018352972656249997,cegla
2.503968253968254,0.5931901707855037,15.23034769463341,0.13709179099565255,0.3754361096631582,0.01879415915839568,cegla
2.222433943089431,0.7462535537513042,9.553480691056912,0.13625637607652624,0.37515353709886884,0.01856580002150775,cegla
2.8596514047866806,0.4090616407815906,20.2670395421436,0.13481379331443644,0.3506091908837787,0.018174758867827587,cegla
2.9878683943089426,0.3092331464378174,22.795287093495936,0.1338630385760777,0.34645728255647956,0.017919313096820468,cegla
2.8529526534859517,0.40616399274235293,20.32654786680541,0.1334801271829682,0.3467048661953764,0.017816944352781368,cegla
0.937623031496063,0.9542061975766863,2.2664862204724407,0.16094231500131503,0.6297561006499119,0.025902428757982512,cegla
1.52997705995412,0.888466260836825,5.379192758385517,0.13118575015883144,0.4910252993488343,0.01720970104473534,cegla
1.2418799212598424,0.9240184536607503,3.7173966535433074,0.1418610435990301,0.5562602878991241,0.020124555691005915,cegla
1.413292826585653,0.906317371339726,4.51974703949408,0.13522266132050278,0.5111052763809694,0.0182851681345994,cegla
1.7955625,0.861309148091804,6.791312500000001,0.12115713260576119,0.43258710065409994,0.014679050781250001,cegla
2.077349458301839,0.8049504330872832,9.092088687326783,0.11608039982866736,0.39962633070926723,0.013474659224383276,cegla
2.0694375000000003,0.792172378262149,9.6454375,0.1159230196482778,0.41116364518397164,0.013438146484374998,cegla
1.9549634668682287,0.8238570831549442,8.220269589317208,0.11926642679127922,0.41816252997655223,0.014224480559559567,cegla
2.060276930894309,0.8251497417598181,8.465256605691057,0.11491562530826263,0.39375545908098736,0.013205600939989012,cegla
2.416883454734651,0.7104185750882093,12.645161290322582,0.11203397925327171,0.36274636541623195,0.012551612507322518,cegla
2.2855055894308944,0.7265552440189847,12.1640625,0.11275804475501507,0.3930659770632068,0.012714376656973982,cegla
2.3107440166493234,0.7390121248378362,11.407518210197711,0.11336208138886171,0.3750375693569188,0.012850961496814906,cegla
0.8099778543307087,0.9159788028542667,2.263471948818898,0.2784175232705008,0.6962845426270902,0.07751631726407986,cegla
1.3047926095852191,0.802157194877158,5.249984499969,0.23481177806929518,0.5754373486884136,0.05513657112006393,cegla
1.0961491141732282,0.8476797995727094,4.075602854330708,0.25112592813231976,0.6281991849384153,0.06306423178031903,cegla
1.2335544671089345,0.8083245509551434,5.086118172236345,0.243681693438045,0.6007382641133173,0.059380767716833344,cegla
1.419,0.7932135658127617,5.4826250000000005,0.22510900137488948,0.5410184951164906,0.0506740625,cegla
1.729339884101789,0.6587166962694264,8.615457294028722,0.21687664867919476,0.49371312470900414,0.04703548074231887,cegla
1.811125,0.5861628572973533,10.171125,0.21433834416932965,0.49215815387076617,0.04594092578125,cegla
1.6368732678256488,0.674810952744504,8.206412194507433,0.22175896922263313,0.5205148852904496,0.04917704043068475,cegla
1.5360137195121952,0.7713524830811538,6.004763719512196,0.21937651031739894,0.5109465717142214,0.04812605327903984,cegla
1.9268340270551512,0.4897454794292364,11.517494797086371,0.21516570141181568,0.4824637936332324,0.046296279064038624,cegla
1.9916158536585369,0.4112547145315915,12.902184959349597,0.212106457291779,0.4781267069554806,0.04498914922486927,cegla
1.8966571279916757,0.4900424132964214,11.517885015608742,0.2152937305379839,0.48714959910970146,0.04635139040896202,cegla
1.5353715551181102,0.9374191893249721,6.797797736220473,0.09614609343885337,0.5402100540366884,0.009244071283552723,cegla
2.06497612995226,0.8987187279385526,10.994109988219979,0.08185151783966557,0.4494030728060102,0.006699670972657092,cegla
1.4354699803149606,0.9475930367570002,5.6830093503937,0.09476630264275203,0.5434058580571427,0.00898065211657767,cegla
2.0079360158720316,0.9024309233115582,10.591729183458368,0.08440290505292475,0.4624901116531809,0.00712385038137303,cegla
3.0058750000000005,0.7786849137795869,24.054875000000003,0.07108679224194886,0.36291499955318585,0.00505333203125,cegla
2.9399092970521545,0.7910174576434919,22.537163013353492,0.07106624820351762,0.3601427339696835,0.005050411633723971,cegla
2.3254375,0.8640581730618213,14.486187500000002,0.07676075097746894,0.4082143011740847,0.005892212890625,cegla
2.838246409674981,0.804864989724974,21.043965734441926,0.07281587742344989,0.37375768866641906,0.00530215200494688,cegla
3.696138211382114,0.6808573814990995,34.67505081300813,0.06475762294999218,0.3132844136976436,0.0041935497301333535,cegla
3.8212148803329864,0.6452210690753823,37.33201092611863,0.06503055059359399,0.3065736806490785,0.004228972510505987,cegla
2.5907647357723578,0.8181378434916806,18.862106199186993,0.07534606824304106,0.38987262894932595,0.005677029999685,cegla
3.6644120707596253,0.6663814625386459,35.14216961498439,0.06626217108531227,0.3213181049361915,0.004390675316939193,cegla
0.9956938976377955,0.8707936811208059,2.710999015748032,0.1925199144259856,0.6248458931237174,0.03706391745058882,cegla
1.5026970053940107,0.733891200425016,5.471944943889888,0.16210166889856234,0.5045359064401967,0.026276951059699134,cegla
1.2423720472440944,0.8060157452938765,4.003813976377953,0.17637762191964565,0.5652796763686021,0.031109065514029467,cegla
1.43251286502573,0.7453448908011052,5.233864467728935,0.16778838469827267,0.5250004431638745,0.028152942039655546,cegla
1.7669374999999994,0.6625931804464433,7.058562499999998,0.15135419964441024,0.4532945769684412,0.02290809374999999,cegla
1.9240992693373649,0.5892455431117168,8.229087931468886,0.14829702079211582,0.4269342156302605,0.02199200637581723,cegla
1.9148125000000003,0.5845057080017196,8.167812500000002,0.14913704896839017,0.42886961023059006,0.02224185937500001,cegla
1.8388762912572438,0.6090198439232807,7.829805996472665,0.15129534018171453,0.44331853101757407,0.022890279960700727,cegla
1.9199695121951221,0.6188538544733242,7.970147357723578,0.1467216604717553,0.42767580877330513,0.02152724565158904,cegla
2.0319979188345476,0.5211803414991524,9.12031737773153,0.14640388016863248,0.4132419768024349,0.0214340961284313,cegla
2.049669715447154,0.4907474080548809,9.560213414634145,0.1473094967142411,0.4157711037875414,0.02170008782220301,cegla
1.9627341311134237,0.5403341072172894,8.765153485952133,0.14887963145115246,0.42678352532894287,0.022165144661030988,cegla
1.0028912401574803,0.8552948111867636,2.614357775590551,0.19049962211898921,0.6182568841156454,0.03629010602747768,cegla
1.5307830615661235,0.701853809921558,5.244218488436978,0.16042900187857442,0.4918997829352951,0.025737464643755634,cegla
1.2627337598425197,0.7862475355986593,3.76359498031496,0.17407947522814488,0.5523814830013883,0.030303663695706303,cegla
1.4499968999938,0.7166858095483298,4.984623969247939,0.16558346431158197,0.5143875326057078,0.02741788365342494,cegla
1.7218750000000003,0.6475285127873724,6.3622499999999995,0.15194926167968043,0.4541617815479901,0.023088578125000002,cegla
1.9700806248425295,0.528473522256841,8.067838246409675,0.1466658062955894,0.41476261632839845,0.021510858736335348,cegla
2.0063750000000002,0.4955754994351842,8.374,0.14704645577588737,0.41360377567594375,0.02162266015625,cegla
1.8694885361552027,0.5536511160667428,7.640589569160998,0.15035454785018623,0.43453874919403085,0.02260649005923394,cegla
1.8476244918699192,0.6062793359165608,7.055195630081302,0.14856551010811606,0.43062789475860014,0.022071710793684737,cegla
2.089685223725286,0.4215159767988798,9.180736212278877,0.1459801891391843,0.4020302254097317,0.021310215621112023,cegla
2.1593622967479678,0.3555377680619166,9.93057672764228,0.14490652546816746,0.3975666517202163,0.02099790112325666,cegla
2.079279396462019,0.4243881997206875,9.141194068678459,0.14633467739386105,0.4075000934823657,0.021413837807965387,cegla
1.1980191929133857,0.8065112684305842,3.8064099409448824,0.1688330608007836,0.5799492858493807,0.028504602419361095,cegla
1.7656395312790631,0.6253257751502258,7.197098394196789,0.14309814645283206,0.46172099321528703,0.02047707951823617,cegla
1.499507874015748,0.7198130991639469,5.3955462598425195,0.15356772290472312,0.5112468152938778,0.023583045518141818,cegla
1.7519995039990082,0.6105322228007892,7.484158968317937,0.1451171079983883,0.4704590426714566,0.0210589750338159,cegla
2.0576250000000003,0.5158062695680076,9.522250000000001,0.13455189664447323,0.4186480993387652,0.018104212890625006,cegla
2.2571176618795663,0.4275743340738687,10.727513227513228,0.13095527431585244,0.38509927051524084,0.017149283871140165,cegla
2.3059375,0.3810969559655292,11.341937500000004,0.1308825436579493,0.3790877928193796,0.017130240234375007,cegla
2.227009322247417,0.4256429409335434,10.772108843537415,0.1322360888520225,0.3940800420187788,0.017486383194879995,cegla
2.2023628048780486,0.47945453963104057,10.246061991869919,0.13028133333150518,0.3901237432182976,0.016973225814634764,cegla
2.423517169614985,0.3228889311506217,11.991415192507805,0.1288378382335036,0.36286664160799975,0.01659918856068244,cegla
2.4822789634146343,0.25930408075955147,12.815104166666666,0.12945626675749816,0.36222127840431045,0.01675892500278852,cegla
2.3846253902185226,0.33272710279946915,11.853147762747138,0.1304716748954952,0.3738078866040105,0.01702285795003579,cegla
0.9360851377952756,0.8323642672966411,2.378506397637796,0.20609035247669108,0.6387410798481851,0.042473233383966774,cegla
1.4353648707297415,0.6287989924853025,5.180172360344721,0.1766112030136915,0.5252386895852998,0.031191517029943352,cegla
1.2034940944881891,0.7205055633298783,3.9158464566929143,0.19066926424364378,0.5797436301729637,0.036354768327212454,cegla
1.3886787773575548,0.6373585877313422,5.06007812015624,0.18131975749290621,0.5407610751478215,0.032876854457286324,cegla
1.6055000000000001,0.5922254927918675,5.758249999999999,0.16542519788034107,0.4775421958669457,0.02736549609375,cegla
1.8495842781557068,0.40118927921046205,8.220332577475437,0.1617435702862261,0.4500114223919534,0.02616098252893536,cegla
1.868625,0.3664921112963828,8.545124999999999,0.16246791149523956,0.4469044140509886,0.026395822265625,cegla
1.8107205845301089,0.4099801248001824,8.090388007054676,0.16404914226168063,0.45923767326716325,0.026912121076793128,cegla
1.7134781504065046,0.5521754280754834,6.277121443089433,0.16084208401932593,0.45304650017766923,0.0258701759916799,cegla
1.999089490114464,0.2946167506358989,9.220993756503642,0.15930613759441845,0.4236595587037767,0.025378445475251782,cegla
2.018102134146341,0.2484012132574248,9.810403963414632,0.16031553765682235,0.4250886687800257,0.02570107161419603,cegla
1.965465660770031,0.2986968827690119,9.122333506763788,0.16101564417560235,0.43038477650655016,0.025926037669284186,cegla
1.367310531496063,0.9318175774445273,5.449987696850394,0.15659793342928127,0.5705345032859024,0.024522912754321613,cegla
1.7988715977431955,0.8978686902183738,8.037944075888152,0.13411557650727787,0.47893255589111516,0.0179869878618795,cegla
1.2067544291338583,0.9544972739749769,3.617679625984252,0.14787131916850987,0.5724025977561316,0.021865927032635315,cegla
1.7181474362948725,0.90302589512385,7.628867257734516,0.1376751598935799,0.4945392360862174,0.018954449651722792,cegla
2.5685000000000002,0.7587116893345175,19.15225,0.12419376714181353,0.4089732485199392,0.015424091796875001,cegla
2.496598639455782,0.7899174740223951,16.136306374401613,0.1223712889911771,0.395364087503281,0.01497473236936218,cegla
1.9783125000000004,0.880652269152657,9.1843125,0.12596883140037063,0.4361501454996479,0.015868146484375,cegla
2.418241370622323,0.7932826389764371,15.858024691358025,0.12472117392459994,0.41346303608893514,0.015555371225130309,cegla
3.0080030487804876,0.6790921909474419,25.537982723577237,0.11955199485351706,0.36702918804677176,0.01429267947345537,cegla
3.129097294484912,0.6448648644604216,26.404981789802292,0.11933262496138865,0.35755826274234753,0.014240275380175438,cegla
2.189469004065041,0.8374847138156032,12.05024136178862,0.12469613719782205,0.4193224705369784,0.015549126632058059,cegla
3.080645161290323,0.6434909146712431,26.385796045785646,0.12078108150985459,0.3697449952058914,0.014588069650690138,cegla
0.7256397637795274,0.9496621423043158,1.664370078740157,0.24353401343580514,0.707765674858935,0.05930881570015092,cegla
1.2171244342488685,0.8699051099841165,4.126790253580507,0.20292165112826496,0.5780769006437194,0.04117719649662128,cegla
1.0072588582677164,0.9040121323480615,3.0407234251968505,0.21886038392162535,0.6334991204905341,0.04789986765032124,cegla
1.1280922561845124,0.8863875857644291,3.6042532085064174,0.20890565260450036,0.5997521057795008,0.043641571690112194,cegla
1.3354375,0.8716238398985988,4.2485625,0.1902266996654912,0.5319355558509681,0.03618619726562499,cegla
1.696145124716553,0.745392522633516,7.700302343159486,0.18240031313541755,0.4815404636535119,0.03326987423189837,cegla
1.8090625000000005,0.656218295119655,9.831562500000002,0.18205318805571633,0.4763007923467031,0.03314336328125001,cegla
1.607520786092215,0.7620379542370688,7.199105568153188,0.18594346486892804,0.5008324132840993,0.03457497212746227,cegla
1.46265243902439,0.853139350624777,4.873983739837398,0.18357695274608934,0.5015474554343242,0.03370049757953992,cegla
1.9689125910509886,0.526317026361239,12.804370447450573,0.18139075051843673,0.47196749069843547,0.03290260437364176,cegla
2.1436102642276422,0.3893933100982747,15.708269817073171,0.1794970860735171,0.4551541852646138,0.03221920390888361,cegla
1.9888787721123824,0.5295918803514836,12.7343262226847,0.17914459964730875,0.46144327126225093,0.03209278758279453,cegla
0.6668307086614171,0.9604757271510073,1.5853838582677162,0.2259346889806083,0.7296254847162751,0.051046483684764214,cegla
1.1440882881765766,0.8995762350088555,3.8942897885795773,0.186023925389894,0.5991969355467361,0.034604900817464854,cegla
0.9421136811023622,0.9261215029494929,2.8671875,0.20200637401682087,0.6556836538485625,0.04080657514342372,cegla
1.0483600967201934,0.9130931122619448,3.3702647405294814,0.19314741315260636,0.6244996251231507,0.03730592320754361,cegla
1.2574999999999998,0.9052591158503239,3.7971250000000007,0.17263337800994627,0.548243177523591,0.029802283203125,cegla
1.6064499874023683,0.8018801016574375,7.40652557319224,0.16353634698385597,0.49972837159070643,0.026744136784824134,cegla
1.7231250000000005,0.7271668784151952,9.843750000000002,0.16323162224275053,0.5008054981241463,0.026644562500000007,cegla
1.495716805240615,0.8174098736257529,6.827034517510708,0.1693251038863092,0.5273526885775379,0.028670990806109402,cegla
1.3991361788617886,0.8890333799758134,4.446011178861789,0.16520701978028163,0.5135787082795376,0.027293359384682362,cegla
1.9170785639958376,0.6307721873591271,12.701027575442247,0.15975462296362644,0.4777253383796845,0.02552153955825044,cegla
2.048208841463415,0.5251840258630173,15.518737296747968,0.1595958623875011,0.47678382718495954,0.025470839291210183,cegla
1.8658298647242457,0.6401071075889898,12.384300208116546,0.1620948398416746,0.4889711875486192,0.02627473710329814,cegla
0.6978346456692912,0.9735584364368444,1.6109744094488188,0.19295521729636853,0.7191967091848137,0.0372317158818888,cegla
1.2170624341248684,0.9302468423980725,4.119040238080476,0.1579269246947917,0.5844103738149211,0.02494091354355441,cegla
1.0170398622047245,0.9483464666596101,3.048658956692914,0.17155126958293265,0.6344730307444904,0.029429838095516036,cegla
1.143468286936574,0.9389498622124338,3.6051212102424204,0.1614958279074274,0.5981423328793924,0.026080902431505404,cegla
1.3306875,0.9319652440485711,4.1494375,0.1437923986386276,0.5354555681312553,0.020676253906249997,cegla
1.741748551272361,0.857501670738757,8.16477702191988,0.13607570776817357,0.48437557031878076,0.018516598244609377,cegla
1.9165,0.7919180455458308,11.530125,0.13471638321395804,0.47651977995961814,0.01814850390625,cegla
1.6753590325018897,0.8661849585899138,7.665154950869237,0.13848494874427006,0.4961781097393439,0.01917808102870311,cegla
1.5292174796747968,0.9146162784451485,5.1952489837398375,0.13532232019795268,0.49322786735319135,0.01831213034375723,cegla
2.2244406867845994,0.6890974330609929,16.60282258064516,0.12971154133377447,0.4494190204466575,0.01682508395518348,cegla
2.359438516260163,0.5996487395021364,20.58657266260163,0.13021751962935071,0.45025343681725283,0.01695660241842034,cegla
2.2125390218522374,0.6988268400836135,16.08779916753382,0.12873263283697858,0.4453314780936841,0.016572090757140334,cegla
1.3273868110236218,0.9316834661296075,6.757012795275589,0.1465098436962428,0.6176189629067422,0.021465134299897496,cegla
1.8033356066712134,0.901141965372703,9.616343232686466,0.1215828833986553,0.5079841844232208,0.014782397535531013,cegla
1.1443159448818898,0.962624381021539,3.6272145669291334,0.13725581262984632,0.599319063958112,0.01883915810067948,cegla
1.697997395994792,0.9089145955754296,8.860995721991445,0.12684909456794247,0.5288867944822024,0.01609069279270681,cegla
2.6135625000000005,0.7501354225094075,24.2565625,0.10989337872456192,0.4444510344866651,0.0120765546875,cegla
2.684114386495339,0.7727502322637725,21.61785084404132,0.10526422815070169,0.4129370842777812,0.011080557728162977,cegla
2.07275,0.8772993269383386,11.515125000000001,0.10770277931360453,0.4371635482349083,0.011599888671875,cegla
2.514991181657848,0.7904015497739842,19.95187704711514,0.10939949711495855,0.43673569332168083,0.011968249969005825,cegla
3.146532012195122,0.6496142526245855,33.91190294715447,0.10388079009643623,0.40529085045020097,0.010791218551059844,cegla
3.5219823100936525,0.5603925966778291,39.39438085327784,0.1004170649972549,0.37977816970660644,0.010083586942662917,cegla
2.42041412601626,0.7913080252154129,18.81129319105691,0.10481468571056318,0.4246094642142317,0.010986118340604138,cegla
3.3393600416233093,0.5978307931990136,36.14672216441207,0.10227588679397442,0.3899876526536872,0.010460357019493872,cegla
0.9301796259842521,0.9563028337147502,2.2628567913385833,0.1559193723842219,0.6373861109383581,0.024310850684689658,cegla
1.4324508649017298,0.8905853872637133,5.511191022382045,0.1318242198324353,0.5266327957466503,0.01737762493443023,cegla
1.1168799212598426,0.9234581131379686,3.858513779527559,0.14737955571892694,0.6022946892459542,0.021720733443908295,cegla
1.340504681009362,0.9041878704790325,4.827019654039308,0.13523418099379197,0.5430999793222286,0.018288283709061683,cegla
1.8350625000000003,0.8640865040756537,7.0264375,0.11491618888890286,0.43726520476113184,0.01320573046875,cegla
2.018959435626102,0.7911241638433125,10.167989417989418,0.11386141495556243,0.42777677812165926,0.012964421815682777,cegla
2.0156875,0.7516624290645438,11.6861875,0.11610059283332708,0.4422038745844419,0.01347934765625,cegla
1.9366969009826152,0.8054999728956586,9.47071050642479,0.11587224272811604,0.4390075048890399,0.013426376634843442,cegla
2.1927718495934956,0.8166154867387678,9.410759654471546,0.10713755688199801,0.38486521230130677,0.01147845609464336,cegla
2.562044745057232,0.622326181982054,16.980098855359007,0.10598191073406875,0.37754657224442595,0.011232165402844118,cegla
2.3513084349593503,0.6051815350054777,17.106516768292686,0.11187578342793285,0.4197614503312542,0.012516190917613735,cegla
2.527315296566077,0.6404720700071338,16.159469302809573,0.10621517729649048,0.3752455540454374,0.011281663888124908,cegla
0.9347933070866141,0.9682897304025277,1.9637057086614171,0.14416555150334648,0.6236538463099082,0.020783706240264044,cegla
1.6988653977307955,0.89401293745016,6.245582491164983,0.11625630008758742,0.4664898842531686,0.013515527310055179,cegla
1.5536417322834644,0.9056260511441533,5.560285433070867,0.12225810374847879,0.4988238406455736,0.014947043932173804,cegla
1.7613615227230457,0.8857909620155656,6.726455452910907,0.11463032390424478,0.45706563992565835,0.013140111158392073,cegla
1.7003750000000004,0.9104578081018261,5.5488750000000024,0.110045596018764,0.44921415661093383,0.012110033203125006,cegla
2.3890148652053416,0.7575554763958757,13.55026455026455,0.10273444879633087,0.3859727352246475,0.010554366969485928,cegla
2.777625,0.6099973539712241,20.536625,0.09962600964042974,0.3645520488131065,0.009925341796874999,cegla
2.444066515495087,0.7445513582442428,14.250944822373395,0.10171173634388475,0.38137854171999097,0.010345277310087926,cegla
1.847243394308943,0.8958467668078691,6.461191565040651,0.10601202518373094,0.4254018201696341,0.011238549483556003,cegla
3.0280957336108223,0.45932617930086306,26.756763787721123,0.10003413321964102,0.36014580904971655,0.010006827809004887,cegla
3.3394308943089435,0.26288156474660995,33.94067581300813,0.09905525212737183,0.34487468544991673,0.0098119429740172,cegla
3.0965140478668047,0.4422777953534101,27.521852237252855,0.0986702704987681,0.3499365540908804,0.009735822280300066,cegla
0.9331323818897639,0.9718986377140558,2.678334153543308,0.22854047948398787,0.6596484250422892,0.052230750762771075,cegla
1.6973773947547894,0.9139569062752266,8.224378448756898,0.19213764403507544,0.5165607766884354,0.036916874255349355,cegla
1.444328248031496,0.9328232871667357,6.419598917322834,0.20412152971982803,0.5653298836933662,0.04166559889516264,cegla
1.5881951763903528,0.9207467721447112,7.576663153326308,0.1966981025186043,0.5366332978279176,0.03869014353441937,cegla
1.6111875,0.9291620245658927,6.751687500000001,0.18430973421119137,0.5034082809894296,0.033970078125000004,cegla
2.394557823129252,0.816751082105096,17.405643738977076,0.17762033519179793,0.43531868371843213,0.031548983473646645,cegla
2.7023124999999997,0.7399159715088977,24.214062499999994,0.17597981285150288,0.4264478677334305,0.030968894531249982,cegla
2.2749433106575965,0.8264128736003685,16.500188964474678,0.17996892971999312,0.4568918252669056,0.032388815664559825,cegla
1.742505081300813,0.91721309110555,7.880843495934959,0.18038418837645634,0.479075319969419,0.03253845541623289,cegla
3.0498178980228934,0.6422637764102149,32.54695629552549,0.17466152170824786,0.41250381170702866,0.030506647165440742,cegla
3.2995426829268295,0.5616968436405054,38.797510162601625,0.17276203841907115,0.4061484572324374,0.029846721918712613,cegla
2.9470603537981273,0.6613191089514303,30.835457856399582,0.17541099045749325,0.4228196471322355,0.030769015573278793,cegla
1.3382135826771653,0.9551327807513913,3.8703248031496056,0.12841912990030768,0.524283297106358,0.016491472924352102,cegla
2.0964721929443857,0.8922845960847665,9.299522599045199,0.11094994514424994,0.4059341722182733,0.01230989032751207,cegla
1.7316683070866141,0.9214505372869961,6.788139763779528,0.1200036892357432,0.46662420321481196,0.01440088543018883,cegla
1.998511997023994,0.8987123125209543,8.743629487258975,0.11345046063360249,0.4223656368591947,0.012871007017976588,cegla
2.268875,0.8773911472332467,10.572375,0.10551751187599147,0.37391573327211447,0.011133945312499999,cegla
2.8234441924918117,0.7960317950158621,17.558893927941547,0.10344851493835698,0.3316615530641296,0.010701595242951467,cegla
2.9725625000000004,0.7445847793699686,21.7773125,0.10332514668511243,0.33385115554624273,0.0106760859375,cegla
2.7384101788863693,0.7963168614185948,17.52185689090451,0.10415600026859814,0.3484420298928795,0.010848472391952217,cegla
2.452870934959349,0.848366211526118,13.084603658536585,0.1036721963515955,0.3558088971053767,0.010747924296363771,cegla
3.3123699271592093,0.668283528517377,27.88156867845994,0.10150643564355412,0.31043036330158413,0.010303556477058995,cegla
3.520833333333334,0.5975924974385682,33.16107723577236,0.1014634235088638,0.3128215002900608,0.010294826310139053,cegla
3.372918834547346,0.6445269471852902,29.79903746097815,0.10150665440889459,0.31538569871016386,0.01030360088928676,cegla
0.9247662401574803,0.9611643318308352,2.7650713582677167,0.16322798324667365,0.6490872113469681,0.026643374514776372,cegla
1.5985491970983943,0.9046914481429427,6.461838923677847,0.133012860143721,0.49731031833570694,0.017692420963613082,cegla
1.3430733267716535,0.9322894337742336,4.613250492125985,0.1401583367376985,0.5441538424311563,0.01964435935707809,cegla
1.637795275590551,0.9007715659530131,6.72800545601091,0.1314572094634697,0.49023565904314176,0.017280997919922547,cegla
1.6513750000000003,0.912375387789805,6.176375000000001,0.12438290646979996,0.4680667970150343,0.015471107421875005,cegla
2.2551020408163267,0.7815705073083742,14.002645502645503,0.1191820511910348,0.4163521045877332,0.014204361326102437,cegla
2.433812500000001,0.6986014778497351,18.413312500000004,0.11782896105160227,0.41166554766045205,0.013883664062500006,cegla
2.3236331569664905,0.7742352275329443,14.47392290249433,0.1169047744550155,0.4028877424836488,0.013666726290378043,cegla
1.8678861788617886,0.8915175022978941,7.572789634146342,0.11907766669740981,0.4361060432237548,0.014179490706099421,cegla
2.9408818938605625,0.5112485377785864,27.45610041623309,0.11628882973919351,0.38554762080011573,0.013523091922111137,cegla
3.018483231707317,0.3986522698930248,32.314087906504064,0.11615799061098031,0.39439643661717616,0.01349267878278059,cegla
3.0416883454734664,0.4973802060978871,28.205319979188353,0.1132496240062119,0.36743649656175215,0.012825477337548366,cegla
0.9573080708661418,0.9736982631874015,2.4190452755905514,0.19067741120790765,0.6365417364985771,0.03635787514494951,cegla
1.689751379502759,0.9188307922033112,7.502387004774009,0.16239448091534467,0.5030857932554298,0.026371967431764242,cegla
1.4384227362204727,0.9366657820575592,5.854269192913387,0.1740140361594994,0.5522502693292765,0.030280884780519567,cegla
1.5905511811023623,0.9268244747917636,6.763593527187055,0.16607380458074641,0.5202656600805003,0.02758050856792395,cegla
1.6416250000000001,0.9318000734045442,6.272,0.15529993661460395,0.48588549062368974,0.024118070312500003,cegla
2.3880070546737215,0.829613324543006,15.706097253716301,0.14909372227945653,0.4173104539553617,0.022228938023143713,cegla
2.6676250000000006,0.759996436502101,21.87525,0.14854716343850194,0.40992292449075346,0.022066259765625006,cegla
2.2844545225497606,0.8385176476093888,14.887503149407912,0.1512603276280196,0.43490974927193715,0.02287968671413583,cegla
